phenocode	name	category	num_cases	num_controls	path_bucket	path_https
AB1_VIRAN_CNS_INFECTIONS_NOS	Viral infections of central nervous system, not elsewhere classified/unspecified	I Certain infectious and parasitic diseases (AB1_)	310	375157	gs://finngen-public-data-r9/summary_stats/finngen_R9_AB1_VIRAN_CNS_INFECTIONS_NOS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_AB1_VIRAN_CNS_INFECTIONS_NOS.gz
AB1_WHOOPCOUGH	Whooping cough	I Certain infectious and parasitic diseases (AB1_)	147	332343	gs://finngen-public-data-r9/summary_stats/finngen_R9_AB1_WHOOPCOUGH.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_AB1_WHOOPCOUGH.gz
AB1_ZOONOTIC_BACTERIAL	Certain zoonotic bacterial diseases	I Certain infectious and parasitic diseases (AB1_)	450	376827	gs://finngen-public-data-r9/summary_stats/finngen_R9_AB1_ZOONOTIC_BACTERIAL.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_AB1_ZOONOTIC_BACTERIAL.gz
AB1_ZOSTER	Zoster [herpes zoster]	I Certain infectious and parasitic diseases (AB1_)	4973	362997	gs://finngen-public-data-r9/summary_stats/finngen_R9_AB1_ZOSTER.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_AB1_ZOSTER.gz
ABDOM_HERNIA	Hernia of abdominal wall	XI Diseases of the digestive system (K11_)	15338	361939	gs://finngen-public-data-r9/summary_stats/finngen_R9_ABDOM_HERNIA.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_ABDOM_HERNIA.gz
ABDOM_HERNIA_POSTOP	Hernia of abdominal wall, postoperative	XI Diseases of the digestive system (K11_)	5775	210314	gs://finngen-public-data-r9/summary_stats/finngen_R9_ABDOM_HERNIA_POSTOP.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_ABDOM_HERNIA_POSTOP.gz
ABPA	Allergic bronchopulmonary aspergillosis (ABPA)	COPD and related endpoints	90	139795	gs://finngen-public-data-r9/summary_stats/finngen_R9_ABPA.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_ABPA.gz
ACUTE_DRUGADVERS_INTERSTITIAL_LUNG_DISORD	Acute drug-induced interstitial lung disorder	X Diseases of the respiratory system (J10_)	192	377085	gs://finngen-public-data-r9/summary_stats/finngen_R9_ACUTE_DRUGADVERS_INTERSTITIAL_LUNG_DISORD.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_ACUTE_DRUGADVERS_INTERSTITIAL_LUNG_DISORD.gz
AD_AM_EXMORE	Alzheimer’s disease (Atypical or mixed) (more control exclusions)	Neurological endpoints	2044	170429	gs://finngen-public-data-r9/summary_stats/finngen_R9_AD_AM_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_AD_AM_EXMORE.gz
AD_EO_EXMORE	Alzheimer’s disease (Early onset) (more control exclusions)	Neurological endpoints	1314	170429	gs://finngen-public-data-r9/summary_stats/finngen_R9_AD_EO_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_AD_EO_EXMORE.gz
AD_LO_EXMORE	Alzheimer’s disease (Late onset) (more control exclusions)	Neurological endpoints	6489	170429	gs://finngen-public-data-r9/summary_stats/finngen_R9_AD_LO_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_AD_LO_EXMORE.gz
AD_U_EXMORE	Alzheimer’s disease (undefined) (more control exclusions)	Neurological endpoints	402	170429	gs://finngen-public-data-r9/summary_stats/finngen_R9_AD_U_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_AD_U_EXMORE.gz
ALCODELIRIUM	Alcohol withdrawal state with delirium 	V Mental and behavioural disorders (F5_)	2058	375219	gs://finngen-public-data-r9/summary_stats/finngen_R9_ALCODELIRIUM.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_ALCODELIRIUM.gz
ALCOHOLACUTE10	Acute alcohol intoxication	Alcohol related diseases	6289	369838	gs://finngen-public-data-r9/summary_stats/finngen_R9_ALCOHOLACUTE10.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_ALCOHOLACUTE10.gz
ALCOPANCACU	Alcohol-induced acute pancreatitis	Alcohol related diseases	931	376346	gs://finngen-public-data-r9/summary_stats/finngen_R9_ALCOPANCACU.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_ALCOPANCACU.gz
ALCOPANCCHRON	Alcohol-induced chronic pancreatitis	Alcohol related diseases	1794	375483	gs://finngen-public-data-r9/summary_stats/finngen_R9_ALCOPANCCHRON.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_ALCOPANCCHRON.gz
ALCO_PRESCRIPTION	Use of disulfiram, acamprosate or naltrexone	Alcohol related diseases	2699	374578	gs://finngen-public-data-r9/summary_stats/finngen_R9_ALCO_PRESCRIPTION.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_ALCO_PRESCRIPTION.gz
ALLERGIC_CONTACT_DERMA_DRUGS_CONTACT_W_SKIN	Allergic contact dermatitis due to drugs in contact with skin	XII Diseases of the skin and subcutaneous tissue (L12_)	574	376703	gs://finngen-public-data-r9/summary_stats/finngen_R9_ALLERGIC_CONTACT_DERMA_DRUGS_CONTACT_W_SKIN.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_ALLERGIC_CONTACT_DERMA_DRUGS_CONTACT_W_SKIN.gz
ALLERG_ASTHMA	Allergic asthma (mode)	Asthma and related endpoints	9631	210122	gs://finngen-public-data-r9/summary_stats/finngen_R9_ALLERG_ASTHMA.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_ALLERG_ASTHMA.gz
ALLERG_RHINITIS	Allergic rhinitis	Comorbidities of Asthma	11009	359149	gs://finngen-public-data-r9/summary_stats/finngen_R9_ALLERG_RHINITIS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_ALLERG_RHINITIS.gz
AMN2	Transient global amnesia	Neurological endpoints	2442	357879	gs://finngen-public-data-r9/summary_stats/finngen_R9_AMN2.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_AMN2.gz
ANAPH_SHOCK_ADVER_EFFECT_CORRE_DRUG_MEDICAM_PROPE_ADMINISTE	Anaphylactic shock due to adverse effect of correct drug or medication properly administered	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	298	376979	gs://finngen-public-data-r9/summary_stats/finngen_R9_ANAPH_SHOCK_ADVER_EFFECT_CORRE_DRUG_MEDICAM_PROPE_ADMINISTE.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_ANAPH_SHOCK_ADVER_EFFECT_CORRE_DRUG_MEDICAM_PROPE_ADMINISTE.gz
ANOSMIA	Anosmia	Comorbidities of Neurological endpoints	748	88536	gs://finngen-public-data-r9/summary_stats/finngen_R9_ANOSMIA.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_ANOSMIA.gz
ANTIDEPRESSANTS	Depression medications	Comorbidities of Neurological endpoints	106785	88536	gs://finngen-public-data-r9/summary_stats/finngen_R9_ANTIDEPRESSANTS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_ANTIDEPRESSANTS.gz
APPENDACUT_COMPLIC	Acute appendicitis, with complications	XI Diseases of the digestive system (K11_)	6747	346283	gs://finngen-public-data-r9/summary_stats/finngen_R9_APPENDACUT_COMPLIC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_APPENDACUT_COMPLIC.gz
APPENDACUT_NOCOMPLIC	Acute appendicitis, no complications	XI Diseases of the digestive system (K11_)	21998	346283	gs://finngen-public-data-r9/summary_stats/finngen_R9_APPENDACUT_NOCOMPLIC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_APPENDACUT_NOCOMPLIC.gz
ARTHRO_SPEC	Other specific arthropathies	Rheuma endpoints	609	285035	gs://finngen-public-data-r9/summary_stats/finngen_R9_ARTHRO_SPEC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_ARTHRO_SPEC.gz
ARTRHO_POSTDYSENTERIC	Postdysenteric arthropathy	Rheuma endpoints	260	375119	gs://finngen-public-data-r9/summary_stats/finngen_R9_ARTRHO_POSTDYSENTERIC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_ARTRHO_POSTDYSENTERIC.gz
ASTHMA_ACUTE_RESPIRATORY_INFECTIONS	Asthma-related acute respiratory infections	Asthma and related endpoints	16018	335114	gs://finngen-public-data-r9/summary_stats/finngen_R9_ASTHMA_ACUTE_RESPIRATORY_INFECTIONS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_ASTHMA_ACUTE_RESPIRATORY_INFECTIONS.gz
ASTHMA_ALLERG	Asthma and allergy	Asthma and related endpoints	4647	207932	gs://finngen-public-data-r9/summary_stats/finngen_R9_ASTHMA_ALLERG.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_ASTHMA_ALLERG.gz
ASTHMA_CHILD_EXMORE	Childhood asthma (age<16) (more control exclusions)	Asthma and related endpoints	5865	202399	gs://finngen-public-data-r9/summary_stats/finngen_R9_ASTHMA_CHILD_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_ASTHMA_CHILD_EXMORE.gz
ASTHMA_EOSINOPHIL_SUGG	Suggestive for eosinophilic asthma	Comorbidities of Asthma	2524	335114	gs://finngen-public-data-r9/summary_stats/finngen_R9_ASTHMA_EOSINOPHIL_SUGG.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_ASTHMA_EOSINOPHIL_SUGG.gz
ASTHMA_INFECTIONS	Asthma-related infections	Asthma and related endpoints	21927	335114	gs://finngen-public-data-r9/summary_stats/finngen_R9_ASTHMA_INFECTIONS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_ASTHMA_INFECTIONS.gz
ASTHMA_MIXED_EXMORE	Asthma mixed form (mode) (more control exclusions)	Asthma and related endpoints	1802	202399	gs://finngen-public-data-r9/summary_stats/finngen_R9_ASTHMA_MIXED_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_ASTHMA_MIXED_EXMORE.gz
ASTHMA_NAS	Asthma, unspecified (mode)	Asthma and related endpoints	21392	210122	gs://finngen-public-data-r9/summary_stats/finngen_R9_ASTHMA_NAS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_ASTHMA_NAS.gz
ASTHMA_OBESITY	Obesity related asthma	Comorbidities of Asthma	10306	335114	gs://finngen-public-data-r9/summary_stats/finngen_R9_ASTHMA_OBESITY.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_ASTHMA_OBESITY.gz
ASTHMA_OPPORTUNIST_INFECTIONS	Asthma and opportunity respiratory infection	Asthma and related endpoints	1163	335114	gs://finngen-public-data-r9/summary_stats/finngen_R9_ASTHMA_OPPORTUNIST_INFECTIONS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_ASTHMA_OPPORTUNIST_INFECTIONS.gz
ASTHMA_PNEUMONIA	Asthma-related pneumonia	Asthma and related endpoints	12044	335114	gs://finngen-public-data-r9/summary_stats/finngen_R9_ASTHMA_PNEUMONIA.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_ASTHMA_PNEUMONIA.gz
AUD	Alcohol use disorder, ICD-based	V Mental and behavioural disorders (F5_)	15715	361562	gs://finngen-public-data-r9/summary_stats/finngen_R9_AUD.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_AUD.gz
AUD_SWEDISH	Alcohol use disorder, Swedish definition	Alcohol related diseases	21996	355281	gs://finngen-public-data-r9/summary_stats/finngen_R9_AUD_SWEDISH.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_AUD_SWEDISH.gz
AUTOIMMUNE	Autoimmune diseases	Diseases marked as autimmune origin	96150	281127	gs://finngen-public-data-r9/summary_stats/finngen_R9_AUTOIMMUNE.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_AUTOIMMUNE.gz
AUTOIMMUNE_HYPERTHYROIDISM	Autoimmune hyperthyroidism	IV Endocrine, nutritional and metabolic diseases (E4_)	1828	279855	gs://finngen-public-data-r9/summary_stats/finngen_R9_AUTOIMMUNE_HYPERTHYROIDISM.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_AUTOIMMUNE_HYPERTHYROIDISM.gz
AUTOIMMUNE_NONTHYROID	Autoimmune diseases excluding thyroid diseases	Diseases marked as autimmune origin	53213	280251	gs://finngen-public-data-r9/summary_stats/finngen_R9_AUTOIMMUNE_NONTHYROID.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_AUTOIMMUNE_NONTHYROID.gz
AUTOIMMUNE_NONTHYROID_STRICT	Autoimmune diseases excluding thyroid diseases, strict definition	Diseases marked as autimmune origin	51863	275890	gs://finngen-public-data-r9/summary_stats/finngen_R9_AUTOIMMUNE_NONTHYROID_STRICT.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_AUTOIMMUNE_NONTHYROID_STRICT.gz
BACT_INTEST_INFECTION_NOS	Other specified/unspecified bacterial intestinal infections	I Certain infectious and parasitic diseases (AB1_)	1749	371656	gs://finngen-public-data-r9/summary_stats/finngen_R9_BACT_INTEST_INFECTION_NOS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_BACT_INTEST_INFECTION_NOS.gz
BLEEDING	Bleeding	Miscellaneous, not yet classified endpoints	35917	341360	gs://finngen-public-data-r9/summary_stats/finngen_R9_BLEEDING.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_BLEEDING.gz
BMI_IRN	Body-mass index, inverse-rank normalized	Quantitative endpoints	0	0	gs://finngen-public-data-r9/summary_stats/finngen_R9_BMI_IRN.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_BMI_IRN.gz
BRONCHITIS	Bronchitis	Asthma and related endpoints	55222	322055	gs://finngen-public-data-r9/summary_stats/finngen_R9_BRONCHITIS.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_BRONCHITIS.gz
BRUXISM	Bruxism	Dental endpoints	434	376843	gs://finngen-public-data-r9/summary_stats/finngen_R9_BRUXISM.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_BRUXISM.gz
C3_ADRENAL_GLAND_EXALLC	Malignant neoplasm of adrenal gland (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	88	287137	gs://finngen-public-data-r9/summary_stats/finngen_R9_C3_ADRENAL_GLAND_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_C3_ADRENAL_GLAND_EXALLC.gz
C3_ALL_EXALLC	Acute lymphocytic leukaemia (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	184	287136	gs://finngen-public-data-r9/summary_stats/finngen_R9_C3_ALL_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_C3_ALL_EXALLC.gz
C3_AML_EXALLC	Acute myeloid leukaemia (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	231	287136	gs://finngen-public-data-r9/summary_stats/finngen_R9_C3_AML_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_C3_AML_EXALLC.gz
C3_ANUS_ANALCANAL_EXALLC	Malignant neoplasm of anus and anal canal (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	95	287137	gs://finngen-public-data-r9/summary_stats/finngen_R9_C3_ANUS_ANALCANAL_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_C3_ANUS_ANALCANAL_EXALLC.gz
C3_ASTROCYTOMA_EXALLC	Brain astrocytoma (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	84	287137	gs://finngen-public-data-r9/summary_stats/finngen_R9_C3_ASTROCYTOMA_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_C3_ASTROCYTOMA_EXALLC.gz
C3_BASAL_CELL_CARCINOMA_EXALLC	Basal cell carcinoma (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	18982	287137	gs://finngen-public-data-r9/summary_stats/finngen_R9_C3_BASAL_CELL_CARCINOMA_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_C3_BASAL_CELL_CARCINOMA_EXALLC.gz
C3_BASAL_CELL_CARCINOMA_INCLAVO_EXALLC	Basal cell carcinoma, including avohilmo (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	19522	286768	gs://finngen-public-data-r9/summary_stats/finngen_R9_C3_BASAL_CELL_CARCINOMA_INCLAVO_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_C3_BASAL_CELL_CARCINOMA_INCLAVO_EXALLC.gz
C3_BILIARY_GALLBLADDER_EXALLC	Malignant neoplasm of intrahepatic ducts, biliary tract and gallbladder (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	1081	287137	gs://finngen-public-data-r9/summary_stats/finngen_R9_C3_BILIARY_GALLBLADDER_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_C3_BILIARY_GALLBLADDER_EXALLC.gz
C3_BLADDER_EXALLC	Malignant neoplasm of bladder (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	2053	287137	gs://finngen-public-data-r9/summary_stats/finngen_R9_C3_BLADDER_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_C3_BLADDER_EXALLC.gz
C3_BONE_CARTILAGE_EXALLC	Malignant neoplasm of bone and articular cartilage (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	206	287137	gs://finngen-public-data-r9/summary_stats/finngen_R9_C3_BONE_CARTILAGE_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_C3_BONE_CARTILAGE_EXALLC.gz
C3_BRAIN_EXALLC	Malignant neoplasm of brain (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	764	287137	gs://finngen-public-data-r9/summary_stats/finngen_R9_C3_BRAIN_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_C3_BRAIN_EXALLC.gz
C3_BREAST_ERNEG_EXALLC	Malignant neoplasm of breast, HER-negative (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	5965	167017	gs://finngen-public-data-r9/summary_stats/finngen_R9_C3_BREAST_ERNEG_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_C3_BREAST_ERNEG_EXALLC.gz
C3_BREAST_ERPLUS_EXALLC	Malignant neoplasm of breast, HER-positive (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	9698	167017	gs://finngen-public-data-r9/summary_stats/finngen_R9_C3_BREAST_ERPLUS_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_C3_BREAST_ERPLUS_EXALLC.gz
C3_BREAST_EXALLC	Malignant neoplasm of breast (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	15680	167189	gs://finngen-public-data-r9/summary_stats/finngen_R9_C3_BREAST_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_C3_BREAST_EXALLC.gz
C3_BRONCHUS_LUNG_EXALLC	Malignant neoplasm of bronchus and lung (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	5842	287137	gs://finngen-public-data-r9/summary_stats/finngen_R9_C3_BRONCHUS_LUNG_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_C3_BRONCHUS_LUNG_EXALLC.gz
C3_CANCER_EXALLC	Malignant neoplasm (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	77325	287137	gs://finngen-public-data-r9/summary_stats/finngen_R9_C3_CANCER_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_C3_CANCER_EXALLC.gz
C3_CERVIX_ADENO_EXALLC	Adenocarcinomas of cervix (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	112	167189	gs://finngen-public-data-r9/summary_stats/finngen_R9_C3_CERVIX_ADENO_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_C3_CERVIX_ADENO_EXALLC.gz
C3_CERVIX_SQUAM_EXALLC	Squamous cell neoplasms and carcinoma of cervix (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	164	167189	gs://finngen-public-data-r9/summary_stats/finngen_R9_C3_CERVIX_SQUAM_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_C3_CERVIX_SQUAM_EXALLC.gz
C3_CERVIX_UTERI_EXALLC	Malignant neoplasm of cervix uteri (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	369	167189	gs://finngen-public-data-r9/summary_stats/finngen_R9_C3_CERVIX_UTERI_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_C3_CERVIX_UTERI_EXALLC.gz
C3_CLL_EXALLC	Chronic lymphocytic leukaemia (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	624	287133	gs://finngen-public-data-r9/summary_stats/finngen_R9_C3_CLL_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_C3_CLL_EXALLC.gz
C3_CML_EXALLC	Chronic myeloid leukaemia (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	106	287136	gs://finngen-public-data-r9/summary_stats/finngen_R9_C3_CML_EXALLC.gz	https://storage.googleapis.com/finngen-public-data-r9/summary_stats/finngen_R9_C3_CML_EXALLC.gz
